Entity,Code,Year,"Coffee, green | 00000656 || Yield | 005419 || tonnes per hectare"
Samoa,WSM,1984,0.1379
Samoa,WSM,1985,0.1408
Samoa,WSM,1986,0.14389999
Samoa,WSM,1987,0.1493
Samoa,WSM,1988,0.1538
Samoa,WSM,1989,0.1471
Samoa,WSM,1990,0.14999999
Samoa,WSM,1991,0.1545
Samoa,WSM,1992,0.16
Samoa,WSM,1993,0.16669999
Samoa,WSM,1994,0.175
Samoa,WSM,1995,0.1857
Samoa,WSM,1996,0.19999999
Samoa,WSM,1997,0.22
Samoa,WSM,1998,0.25
Samoa,WSM,1999,0.27269998
Samoa,WSM,2000,0.2286
Samoa,WSM,2001,0.22919999
Samoa,WSM,2002,0.23189999
Samoa,WSM,2003,0.2286
Samoa,WSM,2004,0.23779999
Samoa,WSM,2005,0.23969999
Samoa,WSM,2006,0.24129999
Samoa,WSM,2007,0.2286
Samoa,WSM,2008,0.2286
Samoa,WSM,2009,0.2286
Samoa,WSM,2010,0.2857
Samoa,WSM,2011,0.2857
Samoa,WSM,2012,0.29729998
Samoa,WSM,2013,0.29729998
Samoa,WSM,2014,0.2915
Samoa,WSM,2015,0.2956
Samoa,WSM,2016,0.2979
Samoa,WSM,2017,0.2996
Samoa,WSM,2018,0.2827
Samoa,WSM,2019,0.2932
Samoa,WSM,2020,0.2917
Samoa,WSM,2021,0.28919998
Sao Tome and Principe,STP,1961,0.36859998
Sao Tome and Principe,STP,1962,0.4243
Sao Tome and Principe,STP,1963,0.36859998
Sao Tome and Principe,STP,1964,0.3283
Sao Tome and Principe,STP,1965,0.3567
Sao Tome and Principe,STP,1966,0.2633
Sao Tome and Principe,STP,1967,0.2917
Sao Tome and Principe,STP,1968,0.266
Sao Tome and Principe,STP,1969,0.302
Sao Tome and Principe,STP,1970,0.25
Sao Tome and Principe,STP,1971,0.14
Sao Tome and Principe,STP,1972,0.28599998
Sao Tome and Principe,STP,1973,0.121999994
Sao Tome and Principe,STP,1974,0.18599999
Sao Tome and Principe,STP,1975,0.14
Sao Tome and Principe,STP,1976,0.14999999
Sao Tome and Principe,STP,1977,0.12
Sao Tome and Principe,STP,1978,0.12
Sao Tome and Principe,STP,1979,0.12
Sao Tome and Principe,STP,1980,0.12
Sao Tome and Principe,STP,1981,0.12
Sao Tome and Principe,STP,1982,0.12
Sao Tome and Principe,STP,1983,0.12
Sao Tome and Principe,STP,1984,0.12
Sao Tome and Principe,STP,1985,0.11669999
Sao Tome and Principe,STP,1986,0.11
Sao Tome and Principe,STP,1987,0.089999996
Sao Tome and Principe,STP,1988,0.1033
Sao Tome and Principe,STP,1989,0.08
Sao Tome and Principe,STP,1990,0.12329999
Sao Tome and Principe,STP,1991,0.099999994
Sao Tome and Principe,STP,1992,0.11449999
Sao Tome and Principe,STP,1993,0.117599994
Sao Tome and Principe,STP,1994,0.1158
Sao Tome and Principe,STP,1995,0.094399996
Sao Tome and Principe,STP,1996,0.105
Sao Tome and Principe,STP,1997,0.1364
Sao Tome and Principe,STP,1998,0.12
Sao Tome and Principe,STP,1999,0.12889999
Sao Tome and Principe,STP,2000,0.099999994
Sao Tome and Principe,STP,2001,0.1109
Sao Tome and Principe,STP,2002,0.125
Sao Tome and Principe,STP,2003,0.113699995
Sao Tome and Principe,STP,2004,0.1227
Sao Tome and Principe,STP,2005,0.1244
Sao Tome and Principe,STP,2006,0.125
Sao Tome and Principe,STP,2007,0.101799995
Sao Tome and Principe,STP,2008,0.0898
Sao Tome and Principe,STP,2009,0.079799995
Sao Tome and Principe,STP,2010,0.0694
Sao Tome and Principe,STP,2011,0.0056
Sao Tome and Principe,STP,2012,0.056199998
Sao Tome and Principe,STP,2013,0.0682
Sao Tome and Principe,STP,2014,0.063
Sao Tome and Principe,STP,2015,0.0534
Sao Tome and Principe,STP,2016,0.0594
Sao Tome and Principe,STP,2017,0.0603
Sao Tome and Principe,STP,2018,0.0567
Sao Tome and Principe,STP,2019,0.0579
Sao Tome and Principe,STP,2020,0.058599997
Sao Tome and Principe,STP,2021,0.058
Saudi Arabia,SAU,1961,0.303
Saudi Arabia,SAU,1962,0.303
Saudi Arabia,SAU,1963,0.303
Saudi Arabia,SAU,1964,0.303
Saudi Arabia,SAU,1965,0.303
Saudi Arabia,SAU,1966,0.303
Saudi Arabia,SAU,1967,0.303
Saudi Arabia,SAU,1968,0.303
Saudi Arabia,SAU,1969,0.3636
Saudi Arabia,SAU,1970,0.3636
Saudi Arabia,SAU,1971,0.3636
Saudi Arabia,SAU,1972,0.32619998
Saudi Arabia,SAU,1973,0.39999998
Saudi Arabia,SAU,1974,0.5
Saudi Arabia,SAU,1975,0.5926
Saudi Arabia,SAU,1976,0.69229996
Saudi Arabia,SAU,1977,0.79999995
Saudi Arabia,SAU,1978,0.898
Saudi Arabia,SAU,1979,1
Saudi Arabia,SAU,1980,1.1064
Saudi Arabia,SAU,1981,1.1111
Saudi Arabia,SAU,1982,1.1804
Saudi Arabia,SAU,1983,1
Saudi Arabia,SAU,1984,0.75
Saudi Arabia,SAU,1985,0.5
Sierra Leone,SLE,1961,0.6379
Sierra Leone,SLE,1962,0.3024
Sierra Leone,SLE,1963,0.4948
Sierra Leone,SLE,1964,0.7536
Sierra Leone,SLE,1965,0.4921
Sierra Leone,SLE,1966,1.1991
Sierra Leone,SLE,1967,0.375
Sierra Leone,SLE,1968,0.5164
Sierra Leone,SLE,1969,1.0321
Sierra Leone,SLE,1970,0.77349997
Sierra Leone,SLE,1971,1.1909
Sierra Leone,SLE,1972,0.91209996
Sierra Leone,SLE,1973,1.4964
Sierra Leone,SLE,1974,0.3985
Sierra Leone,SLE,1975,0.927
Sierra Leone,SLE,1976,0.58779997
Sierra Leone,SLE,1977,1.2840999
Sierra Leone,SLE,1978,0.5459
Sierra Leone,SLE,1979,1.7113
Sierra Leone,SLE,1980,1.2682999
Sierra Leone,SLE,1981,1.161
Sierra Leone,SLE,1982,1.0823
Sierra Leone,SLE,1983,1.8333
Sierra Leone,SLE,1984,1.8
Sierra Leone,SLE,1985,2.3636
Sierra Leone,SLE,1986,2.1
Sierra Leone,SLE,1987,2.2
Sierra Leone,SLE,1988,2.4095
Sierra Leone,SLE,1989,2.5098
Sierra Leone,SLE,1990,2.3035998
Sierra Leone,SLE,1991,2.2609
Sierra Leone,SLE,1992,2.3000998
Sierra Leone,SLE,1993,2.3
Sierra Leone,SLE,1994,1.8536999
Sierra Leone,SLE,1995,1.7874999
Sierra Leone,SLE,1996,1.7483
Sierra Leone,SLE,1997,1.5885999
Sierra Leone,SLE,1998,1.4863
Sierra Leone,SLE,1999,1.0964
Sierra Leone,SLE,2000,1.6667
Sierra Leone,SLE,2001,1.6840999
Sierra Leone,SLE,2002,1.6747999
Sierra Leone,SLE,2003,1.6999999
Sierra Leone,SLE,2004,1.6364
Sierra Leone,SLE,2005,1.7857
Sierra Leone,SLE,2006,1.7521
Sierra Leone,SLE,2007,1.7213
Sierra Leone,SLE,2008,1.7377
Sierra Leone,SLE,2009,1.76
Sierra Leone,SLE,2010,2.0142
Sierra Leone,SLE,2011,2.1815
Sierra Leone,SLE,2012,2.5
Sierra Leone,SLE,2013,2.4828
Sierra Leone,SLE,2014,0.1845
Sierra Leone,SLE,2015,0.23099999
Sierra Leone,SLE,2016,2.0444999
Sierra Leone,SLE,2017,1.9075999
Sierra Leone,SLE,2018,1.4678
Sierra Leone,SLE,2019,1.4907
Sierra Leone,SLE,2020,1.484
Sierra Leone,SLE,2021,1.4772999
Small Island Developing States (FAO),,1961,0.30179998
Small Island Developing States (FAO),,1962,0.3328
Small Island Developing States (FAO),,1963,0.3075
Small Island Developing States (FAO),,1964,0.3245
Small Island Developing States (FAO),,1965,0.29369998
Small Island Developing States (FAO),,1966,0.2985
Small Island Developing States (FAO),,1967,0.3125
Small Island Developing States (FAO),,1968,0.2962
Small Island Developing States (FAO),,1969,0.313
Small Island Developing States (FAO),,1970,0.3454
Small Island Developing States (FAO),,1971,0.3399
Small Island Developing States (FAO),,1972,0.341
Small Island Developing States (FAO),,1973,0.35119998
Small Island Developing States (FAO),,1974,0.3362
Small Island Developing States (FAO),,1975,0.3536
Small Island Developing States (FAO),,1976,0.3421
Small Island Developing States (FAO),,1977,0.38
Small Island Developing States (FAO),,1978,0.355
Small Island Developing States (FAO),,1979,0.3951
Small Island Developing States (FAO),,1980,0.3915
Small Island Developing States (FAO),,1981,0.38099998
Small Island Developing States (FAO),,1982,0.39069998
Small Island Developing States (FAO),,1983,0.41079998
Small Island Developing States (FAO),,1984,0.3818
Small Island Developing States (FAO),,1985,0.41939998
Small Island Developing States (FAO),,1986,0.4271
Small Island Developing States (FAO),,1987,0.4662
Small Island Developing States (FAO),,1988,0.4714
Small Island Developing States (FAO),,1989,0.47869998
Small Island Developing States (FAO),,1990,0.48229998
Small Island Developing States (FAO),,1991,0.3988
Small Island Developing States (FAO),,1992,0.3769
Small Island Developing States (FAO),,1993,0.3951
Small Island Developing States (FAO),,1994,0.3883
Small Island Developing States (FAO),,1995,0.3994
Small Island Developing States (FAO),,1996,0.45069999
Small Island Developing States (FAO),,1997,0.35999998
Small Island Developing States (FAO),,1998,0.4597
Small Island Developing States (FAO),,1999,0.4121
Small Island Developing States (FAO),,2000,0.4599
Small Island Developing States (FAO),,2001,0.4091
Small Island Developing States (FAO),,2002,0.4125
Small Island Developing States (FAO),,2003,0.43219998
Small Island Developing States (FAO),,2004,0.4262
Small Island Developing States (FAO),,2005,0.48479998
Small Island Developing States (FAO),,2006,0.43809998
Small Island Developing States (FAO),,2007,0.46519998
Small Island Developing States (FAO),,2008,0.47039998
Small Island Developing States (FAO),,2009,0.46449998
Small Island Developing States (FAO),,2010,0.4132
Small Island Developing States (FAO),,2011,0.4554
Small Island Developing States (FAO),,2012,0.5236
Small Island Developing States (FAO),,2013,0.5107
Small Island Developing States (FAO),,2014,0.4522
Small Island Developing States (FAO),,2015,0.40919998
Small Island Developing States (FAO),,2016,0.4263
Small Island Developing States (FAO),,2017,0.4432
Small Island Developing States (FAO),,2018,0.5064
Small Island Developing States (FAO),,2019,0.4603
Small Island Developing States (FAO),,2020,0.5439
Small Island Developing States (FAO),,2021,0.60539997
South America,,1961,0.48957297
South America,,1962,0.48180172
South America,,1963,0.3967228
South America,,1964,0.33035347
South America,,1965,0.60081553
South America,,1966,0.41671962
South America,,1967,0.5091278
South America,,1968,0.42576542
South America,,1969,0.4843833
South America,,1970,0.38128868
South America,,1971,0.5790137
South America,,1972,0.57189536
South America,,1973,0.45975468
South America,,1974,0.63483053
South America,,1975,0.54448664
South America,,1976,0.40702468
South America,,1977,0.5119019
South America,,1978,0.5496502
South America,,1979,0.5571312
South America,,1980,0.47718766
South America,,1981,0.68850297
South America,,1982,0.52994764
South America,,1983,0.65998644
South America,,1984,0.58973074
South America,,1985,0.6583158
South America,,1986,0.47215167
South America,,1987,0.67126864
South America,,1988,0.5045361
South America,,1989,0.51607054
South America,,1990,0.550274
South America,,1991,0.6098116
South America,,1992,0.62278783
South America,,1993,0.5869269
South America,,1994,0.60635895
South America,,1995,0.59968686
South America,,1996,0.68116915
South America,,1997,0.6305723
South America,,1998,0.7430683
South America,,1999,0.673826
South America,,2000,0.76501137
South America,,2001,0.76284784
South America,,2002,0.9466484
South America,,2003,0.7779288
South America,,2004,0.9001629
South America,,2005,0.8076822
South America,,2006,0.9706112
South America,,2007,0.89253616
South America,,2008,1.0602728
South America,,2009,0.9035101
South America,,2010,1.0506291
South America,,2011,1.0172474
South America,,2012,1.1292276
South America,,2013,1.1288599
South America,,2014,1.1358778
South America,,2015,1.1251806
South America,,2016,1.2438672
South America,,2017,1.1799675
South America,,2018,1.4263141
South America,,2019,1.3015796
South America,,2020,1.4681649
South America,,2021,1.1970776
South America (FAO),,1961,0.48959997
South America (FAO),,1962,0.4818
South America (FAO),,1963,0.3967
South America (FAO),,1964,0.3304
South America (FAO),,1965,0.6008
South America (FAO),,1966,0.41669998
South America (FAO),,1967,0.50909996
South America (FAO),,1968,0.4258
South America (FAO),,1969,0.48439997
South America (FAO),,1970,0.3813
South America (FAO),,1971,0.579
South America (FAO),,1972,0.5719
South America (FAO),,1973,0.45979998
South America (FAO),,1974,0.63479996
South America (FAO),,1975,0.5445
South America (FAO),,1976,0.40699998
South America (FAO),,1977,0.5119
South America (FAO),,1978,0.54969996
South America (FAO),,1979,0.5571
South America (FAO),,1980,0.4772
South America (FAO),,1981,0.6885
South America (FAO),,1982,0.5299
South America (FAO),,1983,0.65999997
South America (FAO),,1984,0.5897
South America (FAO),,1985,0.6583
South America (FAO),,1986,0.47219998
South America (FAO),,1987,0.6713
South America (FAO),,1988,0.5045
South America (FAO),,1989,0.5161
South America (FAO),,1990,0.5503
South America (FAO),,1991,0.6098
South America (FAO),,1992,0.6228
South America (FAO),,1993,0.5869
South America (FAO),,1994,0.6064
South America (FAO),,1995,0.5997
South America (FAO),,1996,0.68119997
South America (FAO),,1997,0.6306
South America (FAO),,1998,0.7431
South America (FAO),,1999,0.6738
South America (FAO),,2000,0.765
South America (FAO),,2001,0.7628
South America (FAO),,2002,0.94659996
South America (FAO),,2003,0.7779
South America (FAO),,2004,0.90019995
South America (FAO),,2005,0.8077
South America (FAO),,2006,0.97059995
South America (FAO),,2007,0.8925
South America (FAO),,2008,1.0603
South America (FAO),,2009,0.90349996
South America (FAO),,2010,1.0505999
South America (FAO),,2011,1.0172
South America (FAO),,2012,1.1292
South America (FAO),,2013,1.1288999
South America (FAO),,2014,1.1359
South America (FAO),,2015,1.1251999
South America (FAO),,2016,1.2439
South America (FAO),,2017,1.18
South America (FAO),,2018,1.4262999
South America (FAO),,2019,1.3016
South America (FAO),,2020,1.4682
South America (FAO),,2021,1.1970999
South-eastern Asia (FAO),,1961,0.5656
South-eastern Asia (FAO),,1962,0.5767
South-eastern Asia (FAO),,1963,0.561
South-eastern Asia (FAO),,1964,0.5801
South-eastern Asia (FAO),,1965,0.59959996
South-eastern Asia (FAO),,1966,0.5912
South-eastern Asia (FAO),,1967,0.56769997
South-eastern Asia (FAO),,1968,0.5918
South-eastern Asia (FAO),,1969,0.6505
South-eastern Asia (FAO),,1970,0.62369996
South-eastern Asia (FAO),,1971,0.5897
South-eastern Asia (FAO),,1972,0.59679997
South-eastern Asia (FAO),,1973,0.59569997
South-eastern Asia (FAO),,1974,0.6001
South-eastern Asia (FAO),,1975,0.67759997
South-eastern Asia (FAO),,1976,0.63769996
South-eastern Asia (FAO),,1977,0.6435
South-eastern Asia (FAO),,1978,0.694
South-eastern Asia (FAO),,1979,0.6932
South-eastern Asia (FAO),,1980,0.6842
South-eastern Asia (FAO),,1981,0.6907
South-eastern Asia (FAO),,1982,0.6771
South-eastern Asia (FAO),,1983,0.6519
South-eastern Asia (FAO),,1984,0.6181
South-eastern Asia (FAO),,1985,0.5839
South-eastern Asia (FAO),,1986,0.6317
South-eastern Asia (FAO),,1987,0.64989996
South-eastern Asia (FAO),,1988,0.6282
South-eastern Asia (FAO),,1989,0.6504
South-eastern Asia (FAO),,1990,0.6588
South-eastern Asia (FAO),,1991,0.6393
South-eastern Asia (FAO),,1992,0.6648
South-eastern Asia (FAO),,1993,0.6645
South-eastern Asia (FAO),,1994,0.71709996
South-eastern Asia (FAO),,1995,0.7255
South-eastern Asia (FAO),,1996,0.7522
South-eastern Asia (FAO),,1997,0.82979995
South-eastern Asia (FAO),,1998,0.8436
South-eastern Asia (FAO),,1999,0.8728
South-eastern Asia (FAO),,2000,0.7869
South-eastern Asia (FAO),,2001,0.79789996
South-eastern Asia (FAO),,2002,0.7413
South-eastern Asia (FAO),,2003,0.77669996
South-eastern Asia (FAO),,2004,0.8548
South-eastern Asia (FAO),,2005,0.8314
South-eastern Asia (FAO),,2006,0.895
South-eastern Asia (FAO),,2007,1.0239999
South-eastern Asia (FAO),,2008,0.9446
South-eastern Asia (FAO),,2009,0.94939995
South-eastern Asia (FAO),,2010,0.969
South-eastern Asia (FAO),,2011,0.99789995
South-eastern Asia (FAO),,2012,1.0622
South-eastern Asia (FAO),,2013,1.0776
South-eastern Asia (FAO),,2014,1.1014999
South-eastern Asia (FAO),,2015,1.1157
South-eastern Asia (FAO),,2016,1.122
South-eastern Asia (FAO),,2017,1.1955999
South-eastern Asia (FAO),,2018,1.2238
South-eastern Asia (FAO),,2019,1.2671
South-eastern Asia (FAO),,2020,1.2908
South-eastern Asia (FAO),,2021,1.323
Southern Asia (FAO),,1961,0.47469997
Southern Asia (FAO),,1962,0.4201
Southern Asia (FAO),,1963,0.5075
Southern Asia (FAO),,1964,0.62799996
Southern Asia (FAO),,1965,0.53929996
Southern Asia (FAO),,1966,0.547
Southern Asia (FAO),,1967,0.68979996
Southern Asia (FAO),,1968,0.5086
Southern Asia (FAO),,1969,0.63729995
Southern Asia (FAO),,1970,0.5367
Southern Asia (FAO),,1971,0.8961
Southern Asia (FAO),,1972,0.56549996
Southern Asia (FAO),,1973,0.72789997
Southern Asia (FAO),,1974,0.69949996
Southern Asia (FAO),,1975,0.66929996
Southern Asia (FAO),,1976,0.59319997
Southern Asia (FAO),,1977,0.67509997
Southern Asia (FAO),,1978,0.7751
Southern Asia (FAO),,1979,0.6462
Southern Asia (FAO),,1980,0.8382
Southern Asia (FAO),,1981,0.6617
Southern Asia (FAO),,1982,0.8165
Southern Asia (FAO),,1983,0.699
Southern Asia (FAO),,1984,0.5317
Southern Asia (FAO),,1985,0.92819995
Southern Asia (FAO),,1986,0.5631
Southern Asia (FAO),,1987,0.86429995
Southern Asia (FAO),,1988,0.5539
Southern Asia (FAO),,1989,0.9414
Southern Asia (FAO),,1990,0.5362
Southern Asia (FAO),,1991,0.75119996
Southern Asia (FAO),,1992,0.79749995
Southern Asia (FAO),,1993,0.7183
Southern Asia (FAO),,1994,0.9016
Southern Asia (FAO),,1995,0.78059995
Southern Asia (FAO),,1996,0.90739995
Southern Asia (FAO),,1997,0.8074
Southern Asia (FAO),,1998,0.7894
Southern Asia (FAO),,1999,0.8646
Southern Asia (FAO),,2000,0.9307
Southern Asia (FAO),,2001,0.94479996
Southern Asia (FAO),,2002,0.9249
Southern Asia (FAO),,2003,0.8541
Southern Asia (FAO),,2004,0.8239
Southern Asia (FAO),,2005,0.8186
Southern Asia (FAO),,2006,0.7948
Southern Asia (FAO),,2007,0.8305
Southern Asia (FAO),,2008,0.75519997
Southern Asia (FAO),,2009,0.7428
Southern Asia (FAO),,2010,0.8071
Southern Asia (FAO),,2011,0.8296
Southern Asia (FAO),,2012,0.8445
Southern Asia (FAO),,2013,0.838
Southern Asia (FAO),,2014,0.79429996
Southern Asia (FAO),,2015,0.7686
Southern Asia (FAO),,2016,0.79649997
Southern Asia (FAO),,2017,0.6932
Southern Asia (FAO),,2018,0.76409996
Southern Asia (FAO),,2019,0.76409996
Southern Asia (FAO),,2020,0.7154
Southern Asia (FAO),,2021,0.7877
Sri Lanka,LKA,1961,1.1633999
Sri Lanka,LKA,1962,1.0913
Sri Lanka,LKA,1963,1.5303999
Sri Lanka,LKA,1964,2.2549
Sri Lanka,LKA,1965,1.7918999
Sri Lanka,LKA,1966,1.6679
Sri Lanka,LKA,1967,2.5774999
Sri Lanka,LKA,1968,2.2582998
Sri Lanka,LKA,1969,2.4916
Sri Lanka,LKA,1970,1.7638999
Sri Lanka,LKA,1971,1.9231
Sri Lanka,LKA,1972,1.3701999
Sri Lanka,LKA,1973,1.4696
Sri Lanka,LKA,1974,1.7839999
Sri Lanka,LKA,1975,1.3759999
Sri Lanka,LKA,1976,1.3539
Sri Lanka,LKA,1977,1.5008
Sri Lanka,LKA,1978,1.7182
Sri Lanka,LKA,1979,1.5257
Sri Lanka,LKA,1980,1.5156
Sri Lanka,LKA,1981,1.5394
Sri Lanka,LKA,1982,1.5654
Sri Lanka,LKA,1983,1.9037
Sri Lanka,LKA,1984,1.0324
Sri Lanka,LKA,1985,0.86109996
Sri Lanka,LKA,1986,0.436
Sri Lanka,LKA,1987,0.43919998
Sri Lanka,LKA,1988,0.4109
Sri Lanka,LKA,1989,0.47469997
Sri Lanka,LKA,1990,0.5668
Sri Lanka,LKA,1991,0.5929
Sri Lanka,LKA,1992,0.6631
Sri Lanka,LKA,1993,0.6275
Sri Lanka,LKA,1994,0.6719
Sri Lanka,LKA,1995,0.6907
Sri Lanka,LKA,1996,0.7111
Sri Lanka,LKA,1997,0.68939996
Sri Lanka,LKA,1998,0.64559996
Sri Lanka,LKA,1999,0.65029997
Sri Lanka,LKA,2000,0.62759995
Sri Lanka,LKA,2001,0.6753
Sri Lanka,LKA,2002,0.6599
Sri Lanka,LKA,2003,0.77199996
Sri Lanka,LKA,2004,0.64669997
Sri Lanka,LKA,2005,0.6407
Sri Lanka,LKA,2006,0.6094
Sri Lanka,LKA,2007,0.5949
Sri Lanka,LKA,2008,0.62
Sri Lanka,LKA,2009,0.6204
Sri Lanka,LKA,2010,0.61359996
Sri Lanka,LKA,2011,0.61219996
Sri Lanka,LKA,2012,0.6572
Sri Lanka,LKA,2013,0.63729995
Sri Lanka,LKA,2014,0.73109996
Sri Lanka,LKA,2015,0.73249996
Sri Lanka,LKA,2016,0.7424
Sri Lanka,LKA,2017,0.8254
Sri Lanka,LKA,2018,0.9201
Sri Lanka,LKA,2019,0.85139996
Sri Lanka,LKA,2020,1.1532
Sri Lanka,LKA,2021,0.90599996
Suriname,SUR,1961,0.1925
Suriname,SUR,1962,0.1837
Suriname,SUR,1963,0.2935
Suriname,SUR,1964,0.3094
Suriname,SUR,1965,0.3545
Suriname,SUR,1966,0.3462
Suriname,SUR,1967,0.43269998
Suriname,SUR,1968,0.40289998
Suriname,SUR,1969,0.25079998
Suriname,SUR,1970,0.2771
Suriname,SUR,1971,0.38169998
Suriname,SUR,1972,0.2217
Suriname,SUR,1973,0.20549999
Suriname,SUR,1974,0.2031
Suriname,SUR,1975,0.2095
Suriname,SUR,1976,0.2111
Suriname,SUR,1977,0.25
Suriname,SUR,1978,0.2488
Suriname,SUR,1979,0.2965
Suriname,SUR,1980,0.2961
Suriname,SUR,1981,0.15359999
Suriname,SUR,1982,0.22559999
Suriname,SUR,1983,0.2052
Suriname,SUR,1984,0.1619
Suriname,SUR,1985,0.14829999
Suriname,SUR,1986,0.17809999
Suriname,SUR,1987,0.1338
Suriname,SUR,1988,0.16319999
Suriname,SUR,1989,0.2025
Suriname,SUR,1990,0.1925
Suriname,SUR,1991,0.234
Suriname,SUR,1992,0.1814
Suriname,SUR,1993,0.2083
Suriname,SUR,1994,0.1707
Suriname,SUR,1995,0.26319999
Suriname,SUR,1996,0.1364
Suriname,SUR,1997,0.0744
Suriname,SUR,1998,0.0512
Suriname,SUR,1999,0.047599997
Suriname,SUR,2000,0.019
Suriname,SUR,2001,0.019
Suriname,SUR,2002,0.019
Suriname,SUR,2003,0.0253
Suriname,SUR,2004,0.0189
Suriname,SUR,2005,0.0197
Suriname,SUR,2006,0.019
Suriname,SUR,2007,0.019
Suriname,SUR,2008,0.0196
Suriname,SUR,2009,0.018
Suriname,SUR,2010,0.0162
Suriname,SUR,2011,0.019199999
Suriname,SUR,2012,0.023699999
Suriname,SUR,2013,0.0245
Suriname,SUR,2014,0.019299999
Suriname,SUR,2015,0.020499999
Suriname,SUR,2016,0.0197
Suriname,SUR,2017,0.0198
Suriname,SUR,2018,0.02
Suriname,SUR,2019,0.0208
Suriname,SUR,2020,0.0206
Suriname,SUR,2021,0.0206
Taiwan,TWN,1961,0.97389996
Taiwan,TWN,1962,1.0181999
Taiwan,TWN,1963,0.97669995
Taiwan,TWN,1964,0.807
Taiwan,TWN,1965,0.9625
Taiwan,TWN,1966,0.4615
Taiwan,TWN,1967,0.8354
Taiwan,TWN,1968,0.5
Taiwan,TWN,1969,0.6486
Taiwan,TWN,1970,0.4675
Taiwan,TWN,1971,0.39999998
Taiwan,TWN,1972,0.3452
Taiwan,TWN,1973,0.1848
Taiwan,TWN,1974,0.68689996
Taiwan,TWN,1975,0.85709995
Taiwan,TWN,1976,0.17999999
Taiwan,TWN,1977,0.7324
Taiwan,TWN,1978,0.6267
Taiwan,TWN,1979,0.48
Taiwan,TWN,1980,0.68
Taiwan,TWN,1981,0.6842
Taiwan,TWN,1982,0.69229996
Taiwan,TWN,2015,0.78849995
Taiwan,TWN,2016,0.76659995
Taiwan,TWN,2017,0.84779996
Taiwan,TWN,2018,0.88449997
Taiwan,TWN,2019,0.9208
Taiwan,TWN,2020,0.87229997
Taiwan,TWN,2021,0.7933
Tanzania,TZA,1961,0.38819999
Tanzania,TZA,1962,0.38889998
Tanzania,TZA,1963,0.40899998
Tanzania,TZA,1964,0.436
Tanzania,TZA,1965,0.4991
Tanzania,TZA,1966,0.4956
Tanzania,TZA,1967,0.4066
Tanzania,TZA,1968,0.5554
Tanzania,TZA,1969,0.4773
Tanzania,TZA,1970,0.4233
Tanzania,TZA,1971,0.4779
Tanzania,TZA,1972,0.5545
Tanzania,TZA,1973,0.5
Tanzania,TZA,1974,0.4996
Tanzania,TZA,1975,0.50229996
Tanzania,TZA,1976,0.4974
Tanzania,TZA,1977,0.49719998
Tanzania,TZA,1978,0.5035
Tanzania,TZA,1979,0.54399997
Tanzania,TZA,1980,0.4193
Tanzania,TZA,1981,0.5358
Tanzania,TZA,1982,0.48729998
Tanzania,TZA,1983,0.4827
Tanzania,TZA,1984,0.5177
Tanzania,TZA,1985,0.4164
Tanzania,TZA,1986,0.4978
Tanzania,TZA,1987,0.5241
Tanzania,TZA,1988,0.41369998
Tanzania,TZA,1989,0.3904
Tanzania,TZA,1990,0.401
Tanzania,TZA,1991,0.38509998
Tanzania,TZA,1992,0.415
Tanzania,TZA,1993,0.3646
Tanzania,TZA,1994,0.2846
Tanzania,TZA,1995,0.36249998
Tanzania,TZA,1996,0.4199
Tanzania,TZA,1997,0.39609998
Tanzania,TZA,1998,0.37759998
Tanzania,TZA,1999,0.4023
Tanzania,TZA,2000,0.4157
Tanzania,TZA,2001,0.415
Tanzania,TZA,2002,0.4411
Tanzania,TZA,2003,0.3822
Tanzania,TZA,2004,0.3622
Tanzania,TZA,2005,0.40469998
Tanzania,TZA,2006,0.1515
Tanzania,TZA,2007,0.2304
Tanzania,TZA,2008,0.2052
Tanzania,TZA,2009,0.2536
Tanzania,TZA,2010,0.17899999
Tanzania,TZA,2011,0.51989996
Tanzania,TZA,2012,0.51989996
Tanzania,TZA,2013,0.3057
Tanzania,TZA,2014,0.306
Tanzania,TZA,2015,0.1924
Tanzania,TZA,2016,0.2401
Tanzania,TZA,2017,0.27629998
Tanzania,TZA,2018,0.2792
Tanzania,TZA,2019,0.27879998
Tanzania,TZA,2020,0.2759
Tanzania,TZA,2021,0.2729
Thailand,THA,1961,0.06
Thailand,THA,1962,0.06
Thailand,THA,1963,0.06
Thailand,THA,1964,0.06
Thailand,THA,1965,0.06
Thailand,THA,1966,0.06
Thailand,THA,1967,0.06
Thailand,THA,1968,0.089999996
Thailand,THA,1969,0.12
Thailand,THA,1970,0.19999999
Thailand,THA,1971,0.285
Thailand,THA,1972,0.45009997
Thailand,THA,1973,0.5872
Thailand,THA,1974,0.7033
Thailand,THA,1975,0.81149995
Thailand,THA,1976,0.78529996
Thailand,THA,1977,0.722
Thailand,THA,1978,0.6875
Thailand,THA,1979,0.625
Thailand,THA,1980,0.53069997
Thailand,THA,1981,0.57049996
Thailand,THA,1982,0.7686
Thailand,THA,1983,0.7244
Thailand,THA,1984,0.6885
Thailand,THA,1985,0.7603
Thailand,THA,1986,0.8856
Thailand,THA,1987,0.6651
Thailand,THA,1988,0.8616
Thailand,THA,1989,1.1783999
Thailand,THA,1990,1.1851
Thailand,THA,1991,0.7043
Thailand,THA,1992,1.0758
Thailand,THA,1993,0.97169995
Thailand,THA,1994,1.1180999
Thailand,THA,1995,1.2104
